1-t,2-t,label
44.386326,-81.21365,contemporary
27.902414,-110.46063,contemporary
65.76532,9.924326,postwar
15.253292,-111.397514,contemporary
27.57755,-110.561516,contemporary
27.65134,-110.60321,contemporary
44.386326,-81.21365,contemporary
-0.6102604,-60.21591,contemporary
16.539576,-24.72206,contemporary
15.022213,-21.037735,contemporary
39.629215,-76.01802,contemporary
14.86809,-112.65798,postwar
42.842915,-71.58202,contemporary
39.62926,-76.019226,contemporary
42.842686,-71.581764,contemporary
14.867511,-112.6621,postwar
19.972382,-25.240658,postwar
27.082392,-110.44437,contemporary
27.157856,-110.472145,contemporary
42.842915,-71.58202,contemporary
15.1286545,-112.06689,contemporary
27.164112,-110.48314,contemporary
43.93631,-83.507545,postwar
43.930923,-83.51167,postwar
40.167633,-46.99736,contemporary
15.1286545,-112.06689,contemporary
41.323074,-81.55074,contemporary
26.8681,-110.36388,contemporary
44.204605,-81.253006,contemporary
33.417763,-52.47352,contemporary
6.655253,-48.90377,contemporary
79.640724,-51.474438,postwar
78.722435,-50.54464,contemporary
41.31731,-81.54095,contemporary
27.115929,-110.520195,contemporary
27.060534,-110.48544,contemporary
22.385256,-43.387344,contemporary
41.219933,-19.450006,postwar
27.05591,-110.487114,contemporary
27.116436,-110.569046,contemporary
78.99619,-50.53899,contemporary
80.06093,-51.240585,postwar
80.06344,-51.24149,postwar
78.99619,-50.53899,contemporary
78.89374,-51.675163,contemporary
78.89374,-51.675163,contemporary
29.296553,-112.33286,contemporary
53.427284,-74.86182,contemporary
78.81741,-50.507336,contemporary
79.91057,-51.485,postwar
79.89487,-51.485374,postwar
4.640595,-82.14622,postwar
4.640595,-82.14622,postwar
29.260063,-112.30482,contemporary
-1.1148354,-51.56928,contemporary
42.84115,-71.56915,contemporary
43.93631,-83.507545,postwar
79.543564,-50.587025,postwar
80.85875,-50.92529,postwar
80.85525,-50.930405,postwar
29.234322,-112.29528,contemporary
42.84115,-71.56915,contemporary
41.85016,-6.121092,contemporary
80.9211,-50.626198,postwar
78.72258,-50.54576,contemporary
-22.469687,-27.034374,contemporary
30.716473,-66.259766,contemporary
29.204863,-112.25933,contemporary
43.931103,-83.512985,postwar
28.11829,-52.443363,contemporary
79.54298,-50.58788,postwar
29.220554,-112.25322,contemporary
29.247131,-52.560837,contemporary
42.153236,-78.71512,contemporary
29.09098,-112.17833,contemporary
27.54892,-62.953167,contemporary
79.640724,-51.474438,postwar
34.255016,-44.533913,contemporary
29.187084,-112.22249,contemporary
28.187416,-52.009377,contemporary
42.23321,-80.671776,contemporary
16.885626,-76.05505,contemporary
23.101501,-50.78035,contemporary
78.28682,-51.118904,contemporary
42.230747,-80.85527,contemporary
29.796875,-57.554203,contemporary
17.439873,75.510666,postwar
41.53758,-79.05283,contemporary
28.726341,-111.64595,contemporary
28.578712,-111.42976,contemporary
41.565536,-79.47728,contemporary
16.011213,-23.228615,postwar
42.797848,-6.416157,contemporary
41.565613,-79.47793,contemporary
41.53958,-19.307583,postwar
36.544537,-41.9404,contemporary
41.53807,-79.057976,contemporary
41.537693,-79.05583,contemporary
28.584543,-111.43679,contemporary
28.848892,-111.57489,contemporary
21.052889,-41.421246,contemporary
28.674955,-111.51072,contemporary
-1.7658651,-85.84946,postwar
29.035471,-33.88637,contemporary
35.251286,57.060658,postwar
41.541153,-19.306173,postwar
79.54022,-9.055268,postwar
42.012543,-81.02953,contemporary
28.610271,-111.431435,contemporary
42.012035,-81.0223,contemporary
35.252785,57.059334,postwar
42.13071,-78.71367,contemporary
-98.37005,0.37086326,late_19th-century_style
7.6746125,-57.14725,contemporary
1.107048,-44.552757,contemporary
11.772083,-62.1562,contemporary
8.02431,-39.367317,contemporary
28.740913,-111.68427,contemporary
42.1531,-78.71476,contemporary
29.06437,-112.10385,contemporary
42.03057,-81.469185,contemporary
29.753357,-54.2915,contemporary
32.905376,-48.39772,contemporary
42.020832,-81.45435,contemporary
82.652054,-78.980705,postwar
-8.607577,-17.27321,postwar
28.95322,-112.15841,contemporary
-39.86538,11.971997,late_19th-century_style
6.195609,-61.063194,contemporary
28.97619,-112.17582,contemporary
33.27867,-49.43313,contemporary
-59.13948,0.1399048,late_19th-century_style
28.836948,-90.31261,contemporary
28.836803,-90.31313,contemporary
22.814877,-74.791824,contemporary
62.259705,-55.638397,contemporary
62.26153,-55.636326,contemporary
33.27843,-49.433247,contemporary
33.133152,-46.621666,postwar
13.093142,-41.706104,contemporary
34.803265,-50.82442,contemporary
29.935034,-55.658924,contemporary
41.40117,-72.11417,contemporary
34.804604,-50.8238,contemporary
-41.25847,22.036348,late_19th-century_style
42.290356,-48.112583,contemporary
34.21743,-50.526367,contemporary
30.80419,-62.512962,contemporary
30.80419,-62.512962,contemporary
23.450958,42.16299,postwar
34.217327,-50.527172,contemporary
33.70396,-50.92354,contemporary
34.817734,-45.429047,contemporary
42.03057,-81.469185,contemporary
27.06604,-71.3447,contemporary
15.873456,-50.907494,contemporary
42.03057,-81.469185,contemporary
42.031883,-81.44269,contemporary
82.62333,-79.200485,postwar
41.129448,-82.29055,postwar
27.878366,-110.90837,contemporary
41.987843,-78.204666,postwar
27.652931,-110.90816,contemporary
29.438953,-62.545418,contemporary
29.443062,-62.545654,contemporary
27.490765,-111.03461,contemporary
26.533722,-17.065989,contemporary
26.970913,-42.42764,postwar
27.490723,-111.03764,contemporary
34.217327,-50.527172,contemporary
35.60818,-43.226295,contemporary
25.616615,-66.8965,contemporary
27.520222,-111.01927,contemporary
10.539383,15.75542,postwar
42.78806,-82.75239,contemporary
34.217327,-50.527172,contemporary
27.39786,-111.49236,contemporary
32.905376,-48.39772,contemporary
21.366468,-50.009274,contemporary
32.919945,-48.415215,contemporary
34.217243,-50.526318,contemporary
27.496004,-111.00419,contemporary
33.70555,-50.91635,contemporary
34.802494,-50.826214,contemporary
10.539315,15.75516,postwar
40.331566,-76.7655,contemporary
34.803154,-50.82471,contemporary
33.279675,-49.432224,contemporary
21.241123,-39.904686,contemporary
28.757767,-111.58307,contemporary
25.549156,-64.90168,contemporary
40.496376,-77.03086,contemporary
34.807743,-50.816326,contemporary
40.937534,-0.95992875,contemporary
33.27837,-49.43342,contemporary
28.927221,-111.6644,contemporary
25.56945,-60.8015,contemporary
-27.129704,-26.075802,early_19th-century_style
28.95127,-111.741425,contemporary
40.58755,3.6817577,contemporary
31.83632,-47.440742,contemporary
24.076118,-45.477257,contemporary
28.920052,-111.81796,contemporary
28.833183,-111.69203,contemporary
33.133152,-46.621666,postwar
0.43860096,-76.47984,contemporary
29.931532,-54.5373,contemporary
26.972181,-42.43251,postwar
28.833183,-111.69203,contemporary
34.3185,-68.68377,contemporary
32.711193,-47.655132,contemporary
28.713976,-111.45918,contemporary
28.598497,-111.418884,contemporary
26.972366,-42.432007,postwar
32.711193,-47.655132,contemporary
19.312012,-80.98566,contemporary
30.57505,-39.930275,postwar
-75.607185,0.96109116,late_19th-century_style
27.91695,-54.68258,contemporary
39.012268,-57.0901,contemporary
-75.607185,0.96109116,late_19th-century_style
28.18355,-52.64853,contemporary
10.538733,15.755034,postwar
6.6454587,-48.940826,contemporary
-42.45602,15.716969,late_19th-century_style
10.539383,15.75542,postwar
28.538979,-111.35418,contemporary
30.602,-55.30674,contemporary
28.693531,-111.49564,contemporary
32.90778,-48.351593,contemporary
12.561116,-80.237885,contemporary
28.629967,-111.477066,contemporary
32.89748,-48.306915,contemporary
18.924349,-71.21458,contemporary
18.969107,-71.14698,contemporary
28.805721,-111.83463,contemporary
28.713976,-111.45918,contemporary
32.937164,-47.336823,postwar
6.6343074,-48.93378,contemporary
28.89227,-111.86617,contemporary
-35.531273,-5.9914956,contemporary
21.701546,-75.20738,contemporary
33.133152,-46.621666,postwar
17.807463,67.76357,postwar
31.841724,-58.683403,contemporary
31.832132,-58.687366,contemporary
30.952612,84.521545,postwar
33.137794,-46.60511,postwar
-7.5463367,20.052332,revival
17.44303,23.690935,postwar
28.598497,-111.418884,contemporary
33.348534,-6.6450562,contemporary
-6.397662,-54.552315,contemporary
22.069868,-71.7508,contemporary
10.68283,-47.29364,contemporary
32.65892,-47.515865,contemporary
33.826813,-57.00039,contemporary
34.281826,-56.369152,contemporary
32.711346,-47.657337,contemporary
34.281982,-56.369656,contemporary
31.756714,-58.338196,contemporary
32.89491,-48.304825,contemporary
32.89605,-48.304436,contemporary
31.74671,-58.337105,contemporary
31.685215,-58.402954,contemporary
29.654768,-67.79933,contemporary
-23.428991,28.243572,postwar
31.683863,-58.40424,contemporary
31.684452,-58.402237,contemporary
21.529972,-70.67746,contemporary
25.661701,-15.816904,contemporary
31.714544,-58.358807,contemporary
31.684254,-58.40408,contemporary
-44.799934,-37.615288,late_19th-century_style
34.281345,-56.37144,contemporary
33.82711,-57.0023,contemporary
44.878674,-27.665928,contemporary
-4.118935,-46.524136,contemporary
32.936157,-47.34303,postwar
33.827442,-57.00232,contemporary
31.802303,-58.606815,contemporary
32.69271,-47.64546,contemporary
21.6355,-75.21917,contemporary
21.674738,-75.21982,contemporary
32.708744,-47.84899,contemporary
32.665234,-48.05468,contemporary
23.5382,-61.52407,contemporary
21.675644,-75.21821,contemporary
32.665234,-48.05468,contemporary
29.473892,-56.358147,contemporary
51.533596,-54.37745,contemporary
31.17438,-52.944687,contemporary
16.094633,34.927555,postwar
16.100906,34.941387,postwar
16.102182,34.921333,postwar
16.102417,34.92133,postwar
16.124231,34.934395,postwar
17.010036,-59.27639,contemporary
15.523178,-18.331533,contemporary
29.430153,-77.21577,contemporary
33.82733,-57.002296,contemporary
-78.179955,-75.58165,18th-century_style
7.80668,-38.31737,contemporary
15.523178,-18.331533,contemporary
-58.449524,36.370716,revival
16.86162,-37.23986,contemporary
7.8055816,-38.31178,contemporary
25.126076,-25.354292,contemporary
32.936157,-47.34303,postwar
15.523178,-18.331533,contemporary
32.665234,-48.05468,contemporary
15.521463,-18.329695,contemporary
22.762184,-56.261806,contemporary
25.134855,-25.346872,contemporary
25.126076,-25.354292,contemporary
22.203144,-45.035973,postwar
25.128317,-25.357443,contemporary
31.177448,-52.948044,contemporary
21.107994,-41.019855,contemporary
25.126076,-25.354292,contemporary
25.548307,-60.820694,contemporary
-65.89291,5.1909657,late_19th-century_style
39.90661,-12.647047,contemporary
32.710167,-47.84991,contemporary
6.4406395,-52.687584,contemporary
28.06884,-65.48505,contemporary
41.04577,-15.394079,postwar
26.996675,-42.362896,contemporary
30.213198,-60.796017,contemporary
-3.893259,-56.873013,contemporary
32.708744,-47.84899,contemporary
-82.49851,35.374043,late_19th-century_style
-82.49851,35.374043,late_19th-century_style
-62.40734,8.31263,postwar
-61.198284,7.708079,late_19th-century_style
1.7106149,-41.993313,contemporary
35.62509,-69.5253,contemporary
24.43968,-48.435616,contemporary
31.510195,-46.876312,contemporary
-26.982965,-92.52897,contemporary
-38.595024,-4.4256134,contemporary
-36.932648,-6.09723,contemporary
-1.4621912,36.728634,postwar
69.550186,-45.382637,contemporary
32.62313,-64.615715,contemporary
-62.27419,7.004435,late_19th-century_style
-62.277485,7.00406,late_19th-century_style
-61.91443,6.512032,late_19th-century_style
29.891659,-55.647457,contemporary
29.943052,-55.641117,contemporary
25.878855,-15.678998,contemporary
-61.94903,6.5604806,late_19th-century_style
-41.10112,-20.135288,early_19th-century_style
31.189054,-25.512691,postwar
55.484695,-54.886414,contemporary
-35.191284,-0.0750728,contemporary
-53.42703,-24.98804,late_19th-century_style
-3.6326616,-56.911102,contemporary
9.779104,-43.75238,contemporary
9.777509,-43.753952,contemporary
33.00032,-64.07668,contemporary
-40.522896,-47.998676,late_19th-century_style
24.979395,-23.847675,contemporary
-69.8131,-34.14294,late_19th-century_style
26.896526,-17.124853,contemporary
-53.3515,-59.802414,contemporary
16.243244,-59.460426,contemporary
14.44391,-57.885406,contemporary
26.939194,-17.101566,contemporary
28.665634,-55.870777,contemporary
-4.5415716,20.245691,contemporary
-17.633322,33.286655,early_19th-century_style
26.939194,-17.101566,contemporary
21.482319,-71.47287,contemporary
-73.16772,-24.126888,late_19th-century_style
-3.3293655,-61.2048,contemporary
9.791481,-43.75303,contemporary
26.745413,-17.26067,contemporary
-32.39612,-4.2693477,contemporary
12.581266,-53.586754,late_19th-century_style
43.27343,-45.514557,contemporary
0.79071385,-72.4604,contemporary
-35.07288,-52.830715,early_19th-century_style
-11.571171,-4.8256707,postwar
-11.571171,-4.8256707,postwar
-11.568321,-4.8275642,postwar
-11.568302,-4.8275447,postwar
-11.540997,-4.798796,postwar
-11.568302,-4.8275447,postwar
-11.568302,-4.8275447,postwar
10.560303,-34.52577,postwar
-11.016909,-3.627494,postwar
-32.467472,-4.517831,contemporary
-43.81503,-95.13358,contemporary
-43.815758,-95.13133,contemporary
-43.816483,-95.13376,contemporary
26.633713,-66.88051,contemporary
4.6211596,-58.452255,contemporary
7.647871,6.28371,contemporary
23.090847,-50.769245,contemporary
26.933252,-17.133322,contemporary
26.929028,-17.12757,contemporary
21.92374,-83.3739,contemporary
-49.647465,-12.284195,postwar
-11.537927,-4.8054256,postwar
-90.05692,64.694534,late_19th-century_style
-81.61853,55.416325,late_19th-century_style
7.647871,6.283763,contemporary
31.391022,-50.84017,contemporary
-64.94549,-52.52564,contemporary
-64.939316,-52.531464,contemporary
30.749186,-55.215748,contemporary
-9.952004,30.162802,revival
6.1608386,-73.91488,contemporary
39.219463,13.407328,contemporary
31.771603,-29.22424,contemporary
7.6522408,6.2924037,contemporary
7.6522055,6.2923527,contemporary
-14.563645,6.724488,postwar
-75.043625,-1.1866854,late_19th-century_style
42.116055,-47.6292,contemporary
7.658119,6.264112,contemporary
10.551445,-34.526268,postwar
16.829994,-37.26296,contemporary
31.767544,-29.226467,contemporary
27.82527,-53.7015,contemporary
-35.68207,-87.29733,contemporary
34.719147,-55.756542,contemporary
16.861465,-37.240437,contemporary
30.900623,-25.779413,contemporary
25.8337,-17.324509,contemporary
25.773478,-17.345928,contemporary
31.029913,-25.569275,postwar
9.779104,-43.75238,contemporary
9.776302,-43.75301,contemporary
9.779104,-43.75238,contemporary
31.060844,-25.564465,postwar
31.058054,-25.563942,postwar
9.778583,-43.751583,contemporary
31.096111,-25.556932,postwar
31.101316,-25.548046,postwar
11.310351,-84.870445,contemporary
-57.66975,24.901442,late_19th-century_style
-5.3550243,40.723267,postwar
31.900469,-28.65085,postwar
31.900469,-28.65085,postwar
17.468567,-39.582546,postwar
4.31771,-39.727726,contemporary
4.333592,-39.722908,contemporary
40.591,-89.065125,contemporary
35.312195,-59.233112,contemporary
16.775372,-37.20242,contemporary
16.86768,-37.239395,contemporary
31.492271,-46.86113,contemporary
-17.914143,-94.99643,contemporary
16.774792,-37.201122,contemporary
-86.79769,22.351751,late_19th-century_style
35.449184,-58.851868,contemporary
-27.983139,-30.536518,early_19th-century_style
16.330164,-74.48764,contemporary
41.700832,-40.836006,contemporary
41.878242,-40.783615,contemporary
35.44912,-58.851704,contemporary
35.456436,-58.884247,contemporary
35.452293,-58.887142,contemporary
35.4417,-58.897976,contemporary
31.879812,-28.990091,contemporary
35.435654,-58.90868,contemporary
35.269234,-59.468266,contemporary
35.312542,-59.233112,contemporary
24.494612,-76.43486,contemporary
16.867575,-37.23932,contemporary
-53.85827,-77.24433,early_19th-century_style
35.393906,-59.11471,contemporary
25.438536,-17.528582,contemporary
27.021803,-17.134867,contemporary
-5.2994995,-69.87064,contemporary
-5.3074517,-69.88818,contemporary
-5.2994995,-69.87064,contemporary
-2.5210156,17.091204,revival
-80.16454,-43.109898,late_19th-century_style
31.79002,-47.44169,contemporary
31.79002,-47.44169,contemporary
-12.113411,-16.984795,postwar
5.206239,-5.7240186,postwar
-11.186509,8.717768,postwar
46.180187,-63.652805,postwar
44.712055,-45.11458,contemporary
31.790764,-47.431297,contemporary
31.834326,-47.440094,contemporary
27.021803,-17.134867,contemporary
26.523836,-17.177942,contemporary
41.0471,-40.27402,contemporary
26.523806,-17.178131,contemporary
17.530087,-65.49016,contemporary
14.633459,-112.86152,contemporary
14.633459,-112.86152,contemporary
27.127995,-17.310684,contemporary
27.13049,-17.331675,contemporary
