1-t,2-t,label
43.193996,30.387045,1911–1943
-79.26878,50.341988,1995–2023
85.14839,30.450413,1911–1943
-24.89388,-12.238464,1846–1910
-33.379837,-28.227306,1846–1910
-107.93145,26.688194,1995–2023
-41.68008,-41.134197,1765–1845
-46.831726,-65.862404,1653–1705
64.99998,-39.70258,1911–1943
20.015383,47.715614,1944–1977
4.818967,75.46133,1944–1977
63.283455,-62.927505,1911–1943
30.088284,-63.71737,1911–1943
-49.605476,-46.37611,1706–1764
3.914654,-1.862615,1911–1943
-19.234766,4.2293024,1846–1910
15.465732,60.14168,1944–1977
44.947056,76.63767,1911–1943
74.10249,49.414906,1911–1943
47.876183,10.02457,1911–1943
14.62681,-88.96554,1911–1943
-56.31979,-44.912453,1653–1705
54.926987,1.9804075,1911–1943
-51.544865,49.49809,1995–2023
61.020203,-8.170983,1911–1943
25.662218,24.343346,1911–1943
11.392974,-67.90501,1846–1910
-84.63749,29.605244,1995–2023
85.68775,54.081387,1911–1943
46.205338,98.6866,1911–1943
-58.27113,86.257744,1995–2023
57.231,-65.24829,1911–1943
15.463417,57.381416,1944–1977
32.354614,-95.11513,1846–1910
66.68449,13.867507,1911–1943
-3.780873,-64.31941,1846–1910
-77.97348,70.33238,1995–2023
78.97274,1.6940362,1911–1943
89.181175,-9.697276,1911–1943
38.56328,19.914536,1911–1943
61.40272,-23.960707,1911–1943
40.80536,83.87231,1911–1943
45.62839,-7.038323,1911–1943
-23.516092,-97.22385,1846–1910
25.352747,14.658359,1911–1943
-45.598083,-16.048204,pre-1652
-3.396409,-28.549908,1978–1994
10.340423,17.205809,1911–1943
0.27154526,19.657625,1944–1977
52.294456,17.538158,1911–1943
62.866287,-23.299324,1911–1943
28.075285,7.0616717,1911–1943
-77.42805,-42.278126,1653–1705
75.730736,-12.422773,1911–1943
-77.517395,55.771133,1995–2023
15.717244,-19.382477,1911–1943
81.37339,-61.187965,1911–1943
64.924965,-5.154219,1911–1943
-45.72523,-33.116714,1846–1910
34.00575,43.662914,1911–1943
1.0902677,-105.363144,1911–1943
-54.911243,-11.592635,1846–1910
-38.840714,-47.914474,1846–1910
50.558197,-53.66867,1911–1943
-17.50874,-65.41443,1995–2023
-78.82492,53.49256,1995–2023
-94.1276,17.419863,1995–2023
-66.287,-59.195625,1706–1764
-59.861217,5.66291,1978–1994
52.95424,-62.161736,1911–1943
31.692192,39.16858,1995–2023
89.94677,64.39869,1911–1943
-18.162846,-23.976141,1846–1910
-3.547831,80.38435,1944–1977
54.58897,-23.238396,1911–1943
54.13533,39.995438,1911–1943
47.876408,10.022933,1911–1943
-8.16686,-64.05625,1846–1910
-74.10448,56.547886,1995–2023
29.661963,-21.305553,1911–1943
-62.441723,-65.15909,1846–1910
-57.65975,-41.872917,1765–1845
80.51663,32.82627,1911–1943
19.650969,-100.85162,1846–1910
-93.24035,15.81654,1995–2023
47.72594,33.742535,1911–1943
-63.576557,32.394264,1995–2023
82.655205,-0.7124744,1911–1943
-4.54465,-25.656326,1944–1977
-28.032143,-36.970104,1846–1910
77.94061,-53.153984,1911–1943
82.88956,-63.157448,1911–1943
-25.243587,-69.548805,1846–1910
98.620964,4.25472,1911–1943
78.559525,-23.485056,1911–1943
-44.62237,31.360048,1944–1977
34.923286,91.94591,1944–1977
-51.14131,-30.747183,1978–1994
-48.894768,-37.533432,1846–1910
27.351364,20.558794,1911–1943
29.307343,-86.18393,1846–1910
41.226215,93.83267,1911–1943
-23.472603,-86.55479,1846–1910
-1.1661564,80.58426,1944–1977
52.854088,55.819653,1911–1943
54.84625,-40.431744,1911–1943
90.2473,-58.97706,1911–1943
-9.7952585,-97.38627,1846–1910
-39.741257,-28.574463,1846–1910
38.679825,57.71126,1911–1943
-55.106342,-26.449059,1846–1910
11.50232,-37.44355,1846–1910
-24.501987,40.03687,1944–1977
37.005684,53.37282,1911–1943
77.679276,47.903774,1911–1943
-27.277048,-59.514565,1846–1910
4.818789,2.9766462,1911–1943
53.86342,-62.415848,1911–1943
5.7659807,-43.29092,1846–1910
-26.824924,47.131607,1995–2023
18.88275,-25.51143,1911–1943
20.512892,-83.521576,1846–1910
-51.43431,66.604416,1995–2023
22.277723,-50.84825,1911–1943
-8.913079,-102.67847,1846–1910
-6.290823,-82.629395,1846–1910
-46.14646,-27.22893,1846–1910
90.098236,-27.689861,1911–1943
44.07577,57.51557,1911–1943
40.346497,-6.4617667,1911–1943
-6.0225043,-94.722786,1846–1910
10.87673,-47.6283,1846–1910
-22.533615,-90.98666,1846–1910
-17.198765,6.615804,1911–1943
-17.41935,54.906235,1944–1977
48.109528,78.43511,1911–1943
18.101027,44.26856,1944–1977
41.99013,27.410135,1911–1943
-74.29315,-39.637413,1911–1943
39.020485,-64.578545,1911–1943
46.820705,59.004868,1911–1943
-73.80382,-49.11198,1765–1845
39.517963,-45.133163,1911–1943
32.622658,-63.584076,1911–1943
45.192036,-53.374966,1911–1943
79.53724,48.26094,1911–1943
-0.6415432,66.480255,1944–1977
-10.571802,-32.94706,1911–1943
-47.02349,-23.496185,1978–1994
-6.561565,-77.23491,1846–1910
23.609741,-49.436092,1911–1943
-13.60951,-94.89904,1846–1910
-25.191507,-43.039402,1978–1994
-31.204872,60.33626,1995–2023
-41.505997,13.482245,1978–1994
-18.215172,45.419247,1944–1977
62.13716,35.618404,1911–1943
-57.795486,71.56706,1995–2023
81.51403,-10.299611,1911–1943
-40.13132,11.119096,1978–1994
-70.48816,-29.195372,1846–1910
-25.954145,-3.5648708,1846–1910
50.39417,-25.793812,1911–1943
-74.68429,10.18041,1978–1994
10.427472,-63.75103,1846–1910
-2.3632069,-1.2779374,1911–1943
-3.7545576,-49.784,1846–1910
37.701103,26.228504,1911–1943
-48.103214,78.10651,1995–2023
60.261055,-68.01027,1911–1943
-27.788155,-36.748756,1846–1910
-63.139572,-0.9363027,1978–1994
-40.94371,-68.66773,pre-1652
-30.160728,34.453163,1911–1943
52.338028,-7.207376,1911–1943
18.583878,108.35769,1911–1943
-23.631271,102.96474,1944–1977
63.277702,-57.25844,1911–1943
-43.259583,-42.787273,1765–1845
88.94932,-29.820126,1911–1943
39.98894,-26.580564,1911–1943
0.7345399,-40.554455,1911–1943
-9.8228245,34.9029,1944–1977
30.39415,-85.444786,1911–1943
69.602005,-13.974212,1911–1943
62.180157,-61.183876,1911–1943
21.760265,19.93054,1911–1943
77.03623,47.12736,1911–1943
21.956799,24.226948,1911–1943
-17.239204,53.857475,1944–1977
23.34815,23.073872,1911–1943
51.27787,-22.27096,1911–1943
-31.633211,65.30966,1995–2023
-24.995903,-6.011428,1846–1910
-64.47672,-44.28175,1706–1764
52.978836,-11.15062,1911–1943
-24.402893,-90.00852,1846–1910
-12.572946,-93.98763,1846–1910
95.478485,6.521073,1911–1943
41.029503,-56.74766,1911–1943
-15.960328,95.39959,1944–1977
24.144732,-43.889507,1846–1910
-52.010612,18.164858,1978–1994
71.654396,50.461174,1911–1943
17.067806,101.11721,1911–1943
6.1190643,-48.13516,1846–1910
28.21542,24.879782,1911–1943
-53.37939,-40.2323,1846–1910
31.168179,-41.134586,1911–1943
73.19375,29.30508,1911–1943
70.5212,-24.47696,1911–1943
22.413723,66.91544,1944–1977
-17.739033,-19.384167,1846–1910
-21.48839,-53.06126,1846–1910
-32.187874,74.277756,1995–2023
0.14631258,-23.654535,1978–1994
-18.433075,-10.227677,1846–1910
-3.628765,-5.5021567,1911–1943
20.071188,-98.23,1846–1910
9.51646,-81.934654,1911–1943
81.99511,-24.21824,1911–1943
32.725586,-68.89023,1995–2023
-96.195656,50.20067,1995–2023
13.497546,-50.09403,1846–1910
-68.46313,6.6833696,1978–1994
-67.7075,63.853436,1995–2023
28.879795,27.021267,1911–1943
43.987354,99.52488,1911–1943
58.16567,40.832836,1911–1943
66.83124,37.548286,1911–1943
29.317087,-55.417126,1846–1910
27.689732,6.7279487,1911–1943
-52.130856,-21.224953,1846–1910
59.253788,12.219625,1911–1943
-45.281853,-66.04825,1706–1764
-98.45143,37.022667,1995–2023
-40.301254,16.26256,1978–1994
-12.888246,-6.419637,1846–1910
-35.79342,-29.082819,1846–1910
77.19169,55.110268,1911–1943
92.48465,-6.851759,1911–1943
-38.096844,-41.171577,1765–1845
68.329414,-56.111496,1911–1943
59.826904,0.08561143,1911–1943
-10.843902,-46.132736,1846–1910
12.607111,-49.10652,1846–1910
-14.008222,43.79363,1944–1977
-17.675943,-20.307894,1846–1910
-67.38984,-39.763786,1653–1705
11.012548,29.82466,1944–1977
12.446669,9.734053,1911–1943
58.556156,66.45415,1911–1943
6.1331263,84.5551,1944–1977
-9.077298,-100.02243,1846–1910
17.775162,8.740124,1911–1943
-34.19303,-68.712105,1846–1910
110.04793,-2.3981469,1911–1943
20.681524,62.02792,1944–1977
60.79024,29.137646,1911–1943
-35.171967,-82.346176,1846–1910
-73.33666,-45.809456,1706–1764
-60.246857,30.853867,1995–2023
-42.942898,67.91728,1995–2023
-8.692707,55.1928,1978–1994
-9.256201,13.612874,1911–1943
-7.9402575,40.032726,1944–1977
-3.9340792,-89.53832,1846–1910
35.89533,0.65979445,1911–1943
-6.3830156,-84.08301,1846–1910
-66.788185,12.608891,1978–1994
46.40893,72.7088,1911–1943
-18.741821,-12.416286,1846–1910
-70.57998,33.332275,1995–2023
49.581264,77.9265,1911–1943
-35.67811,-65.78756,1846–1910
-29.902557,-33.659264,1846–1910
60.667995,52.34345,1911–1943
-6.629066,60.164524,1944–1977
32.47414,-27.229609,1911–1943
-57.95976,89.160034,1995–2023
-73.540474,31.112825,1995–2023
41.96507,-43.17039,1911–1943
-52.62601,40.61681,1944–1977
-50.11116,-6.587326,1978–1994
-6.3759265,-102.841896,1846–1910
21.432343,-98.094536,1846–1910
29.78629,-4.130339,1911–1943
27.349485,-17.245209,1911–1943
38.10526,-3.5340397,1911–1943
78.98883,63.808937,1911–1943
-50.58536,-39.566116,1706–1764
-42.011093,-14.102731,1911–1943
-26.401615,-50.083004,1978–1994
-9.714332,-11.678466,1911–1943
-11.424223,64.88586,1944–1977
-86.02713,2.6514924,1978–1994
-76.04188,-4.4826374,1978–1994
4.311753,60.767506,1944–1977
60.0379,-9.277596,1911–1943
-15.488709,-0.9407935,1911–1943
45.08612,-9.514101,1911–1943
46.38397,97.22979,1911–1943
-7.4675584,-70.52078,1846–1910
-0.0062717637,81.71428,1944–1977
-38.13231,-25.614443,1846–1910
62.93307,81.66055,1911–1943
15.759179,-103.89724,1846–1910
-57.55376,-24.874752,1765–1845
106.23558,-43.880787,1911–1943
-79.67418,-42.95455,1653–1705
-50.453327,101.50896,1995–2023
48.6826,-39.130676,1911–1943
47.93209,52.505337,1911–1943
60.936134,-33.63538,1911–1943
10.359652,2.7069364,1911–1943
65.47923,-6.606974,1911–1943
-20.865534,71.021706,1944–1977
59.55118,-76.80861,1911–1943
44.163628,22.744997,1911–1943
-18.66338,-31.291277,1846–1910
14.508373,-31.642769,1911–1943
-106.97362,15.220758,1995–2023
-66.26944,-63.766014,pre-1652
41.041515,34.347115,1911–1943
23.170538,98.642654,1944–1977
-32.893524,-48.338844,1846–1910
-33.385372,-49.05534,1846–1910
71.24936,-12.475537,1911–1943
20.462675,-92.14922,1846–1910
-27.526667,-51.58234,1846–1910
-57.00059,32.69977,1995–2023
-7.103902,-63.003357,1846–1910
-56.650665,31.58237,1995–2023
-68.27917,-45.70291,1944–1977
56.838577,23.607244,1911–1943
47.609547,4.340771,1911–1943
-27.354366,93.20289,1995–2023
11.2825575,-66.56922,1846–1910
68.93937,-8.667987,1911–1943
17.518484,-6.365428,1911–1943
37.463226,-97.6952,1846–1910
-17.069653,55.825058,1944–1977
-35.444557,-85.73953,1911–1943
11.601684,10.676505,1911–1943
-27.547491,-11.197322,1846–1910
39.198124,-55.074852,1911–1943
-69.206375,-44.986595,1846–1910
66.03814,-40.701817,1911–1943
-5.6803136,-10.081422,1911–1943
20.323032,-12.175797,1911–1943
-6.781128,38.855095,1944–1977
25.662218,24.343346,1911–1943
66.24929,32.44016,1911–1943
69.26415,-23.533327,1911–1943
11.270598,26.604702,1944–1977
47.36498,40.004475,1911–1943
-15.565256,74.16752,1978–1994
-56.854237,2.0584657,1978–1994
4.8914423,-33.749577,1846–1910
-25.441921,-23.516336,1846–1910
-76.65384,1.4873112,1978–1994
-80.1478,32.550884,1995–2023
-19.28543,111.720375,1944–1977
-63.585606,-21.034399,1846–1910
55.294964,-10.840893,1911–1943
72.63544,46.76637,1911–1943
14.146246,-39.868317,1846–1910
19.37649,65.539215,1944–1977
-38.74402,77.23629,1995–2023
-31.126247,-35.148136,1846–1910
64.5792,-20.929174,1911–1943
76.88853,-31.951578,1911–1943
62.24753,-2.4527225,1911–1943
-78.955666,28.348768,1995–2023
44.71564,66.55518,1911–1943
29.624004,46.8998,1944–1977
75.03855,-4.2565145,1911–1943
-34.75824,-27.280241,1846–1910
-87.04061,47.29879,1995–2023
-9.10832,-71.92498,1846–1910
-60.668564,-20.00993,1846–1910
20.525112,-83.17927,1846–1910
71.23681,6.308568,1911–1943
-61.256355,-10.960862,1944–1977
67.380486,-69.17032,1911–1943
-52.888664,102.99715,1995–2023
54.463593,12.097498,1911–1943
-7.214295,11.8365135,1911–1943
32.627197,-63.572662,1911–1943
110.28358,-2.140703,1944–1977
5.130631,101.06616,1944–1977
53.545895,-5.228714,1911–1943
-107.284935,1.0593274,1978–1994
-7.4067464,21.308558,1911–1943
-57.979393,-12.752829,1911–1943
91.90581,-55.667362,1911–1943
-15.412835,87.27254,1944–1977
-55.15275,-70.953606,pre-1652
38.435715,-27.93537,1911–1943
53.943405,16.880165,1911–1943
-72.63945,-46.349285,1846–1910
5.6715913,35.953274,1944–1977
-20.021938,-31.617083,1846–1910
41.83029,-17.598028,1911–1943
-11.844785,43.957806,1944–1977
-60.778282,-14.381667,1911–1943
58.881702,31.232227,1911–1943
-77.76509,3.767271,1978–1994
-34.837414,24.873026,1978–1994
-69.234245,10.992782,1978–1994
28.179235,33.435295,1911–1943
9.075516,71.42969,1944–1977
-10.009498,-8.093012,1911–1943
53.16528,-64.46918,1911–1943
14.960783,-69.54477,1846–1910
-62.196957,-38.759983,1706–1764
-26.26696,49.281517,1944–1977
-51.47963,-24.751673,1846–1910
-44.828686,3.5304196,1978–1994
-106.58978,-10.541041,1978–1994
89.21072,-9.52679,1911–1943
-11.320127,48.40043,1944–1977
72.429565,2.5231147,1911–1943
-12.155212,40.200203,1944–1977
74.74871,75.908554,1911–1943
-62.129814,-0.90702236,1978–1994
-6.2148952,-70.160446,1846–1910
-92.09615,41.057587,1995–2023
-33.65673,23.070251,1978–1994
11.401573,-75.54766,1846–1910
-98.44946,37.02346,1995–2023
49.813274,39.45909,1911–1943
0.08736168,-0.7615404,1911–1943
-21.755983,-17.51257,1846–1910
82.08738,-19.498787,1911–1943
69.83447,-28.869652,1911–1943
-67.99674,-33.72807,1846–1910
-66.83311,-1.7901466,1978–1994
-39.773567,-59.72123,1846–1910
-60.188522,-30.323185,1911–1943
3.0016696,29.836699,1944–1977
-43.554276,40.564793,1995–2023
-4.138669,-32.3967,1846–1910
5.0041513,1.1586938,1911–1943
0.8606874,-0.32745096,1911–1943
-42.66883,-37.489716,1765–1845
-25.78753,65.02812,1944–1977
-62.48415,3.3702788,1978–1994
26.882492,-67.23518,1846–1910
5.549423,-51.29794,1846–1910
52.943054,64.124664,1995–2023
68.5516,-38.555542,1911–1943
21.872932,5.626549,1911–1943
-75.588646,-36.763763,1846–1910
-88.79366,34.38076,1995–2023
41.348473,0.7537136,1911–1943
-15.690969,-5.636236,1911–1943
-15.0385895,6.639148,1846–1910
56.491848,-30.367937,1911–1943
57.275257,-0.04243701,1911–1943
44.677456,69.56748,1911–1943
-10.96504,-96.40445,1846–1910
96.28458,-45.63281,1911–1943
-80.05464,11.334502,1978–1994
25.374762,104.58819,1911–1943
57.743073,63.54594,1911–1943
-69.43474,55.429543,1995–2023
19.614119,-88.1674,1846–1910
30.638186,-88.481285,1846–1910
-33.391563,-30.747652,1944–1977
27.33062,14.210883,1911–1943
-2.9369905,-25.667038,1846–1910
-57.201454,-35.086857,1911–1943
-49.49067,-35.397087,1911–1943
88.22999,-66.27109,1911–1943
-76.66105,-30.635336,pre-1652
-38.599495,-22.303627,1944–1977
-17.117733,40.788334,1944–1977
-65.638885,76.80639,1995–2023
-37.316444,65.96291,1995–2023
-33.552174,-10.471298,1911–1943
-66.42616,-27.089174,1765–1845
22.934856,58.058792,1944–1977
-37.236267,109.85962,1995–2023
10.640123,50.852932,1944–1977
-91.02516,-16.109453,1978–1994
2.9031754,90.13418,1944–1977
79.37488,59.841923,1911–1943
-51.71554,100.96201,1995–2023
-4.4792566,41.686153,1944–1977
47.972946,-3.2572417,1911–1943
56.62771,23.46967,1911–1943
-38.564846,-61.596382,1765–1845
50.655106,-39.103634,1911–1943
-3.0436513,-75.11887,1846–1910
3.2298758,68.71541,1944–1977
52.53943,74.23026,1911–1943
-76.75766,51.089024,1995–2023
-3.3142705,27.445667,1944–1977
-12.083255,-67.33528,1846–1910
-2.7741861,-26.096697,1944–1977
78.95602,-56.270916,1911–1943
-0.01976068,55.295853,1944–1977
-11.521416,22.346655,1911–1943
-4.1678386,-45.148727,1846–1910
50.615505,-40.82192,1911–1943
2.2419868,-59.524803,1846–1910
-52.544968,33.49004,1995–2023
-85.92785,-56.58929,1653–1705
-44.653187,50.30355,1995–2023
-70.69071,3.0134423,1978–1994
25.554705,-62.21266,1911–1943
3.4891376,-55.50206,1846–1910
34.461044,66.206955,1911–1943
102.67484,-14.409296,1911–1943
63.33536,-11.8077965,1911–1943
-5.87255,-38.867954,1846–1910
-7.585269,-35.61024,1911–1943
23.218658,6.3451614,1911–1943
30.333967,-7.7245264,1911–1943
-22.75721,-51.97598,1911–1943
-62.47271,54.030964,1995–2023
39.03072,50.861397,1911–1943
-88.90143,44.06036,1995–2023
-57.98207,43.143105,1995–2023
30.015848,-68.444595,1911–1943
75.2026,-26.30812,1911–1943
42.216503,-2.0962985,1911–1943
-51.418697,-45.369255,1706–1764
-52.329594,27.198494,1978–1994
33.466644,-28.614407,1911–1943
-13.809041,84.262054,1944–1977
-49.33781,100.966156,1995–2023
-82.88416,-44.74405,1846–1910
-12.98254,-13.032373,1846–1910
75.21323,-22.951323,1911–1943
69.13619,39.91991,1911–1943
33.872223,-23.630457,1911–1943
-73.75303,39.721504,1995–2023
37.066593,-9.643309,1911–1943
-72.58113,-13.66338,1995–2023
55.455456,14.140669,1911–1943
42.690674,-72.17184,1911–1943
2.6835153,53.683086,1944–1977
81.07826,-23.897518,1911–1943
62.488735,-66.40063,1911–1943
101.245224,14.786489,1911–1943
95.64962,22.580729,1911–1943
41.978428,21.367136,1911–1943
-26.647163,-72.695755,1846–1910
-46.494923,-29.17835,1944–1977
-74.06135,-52.683434,pre-1652
55.56373,86.575386,1911–1943
-27.84142,-86.84995,1846–1910
24.571293,-29.107328,1911–1943
40.230362,16.17699,1911–1943
22.876204,38.349865,1944–1977
28.157179,18.356031,1911–1943
-10.567455,-49.440365,1846–1910
-43.48823,68.93661,1995–2023
78.84062,-56.29687,1911–1943
1.2409043,-94.8358,1846–1910
-56.414085,25.381937,1978–1994
72.7354,-8.050512,1911–1943
21.731548,103.07524,1911–1943
35.223747,14.874789,1911–1943
-12.094515,76.25459,1944–1977
-60.19351,-16.589025,1911–1943
-59.897144,82.52596,1995–2023
-51.901756,-27.170565,pre-1652
-67.86167,11.814769,1978–1994
-9.069089,-9.020081,1911–1943
58.950096,20.61021,1911–1943
57.98082,-51.512875,1911–1943
-58.89303,-51.36618,1846–1910
-92.348206,44.00342,1995–2023
-8.938275,-102.83166,1846–1910
63.162716,27.478262,1911–1943
0.5130753,-6.2723165,1911–1943
84.63201,-5.041342,1911–1943
-35.88354,-31.907413,1846–1910
-61.411766,-36.508137,1846–1910
27.982363,-20.534601,1995–2023
-9.265587,-44.677032,1846–1910
-17.345207,63.529835,1944–1977
-23.931076,-65.29065,pre-1652
